filepath,label
../Dataset_Of_animal_Images/Deer/train/images/Deer (2844).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1310).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1300).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2948).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1328).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (3308).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1349).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1395).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (335).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (301).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (482).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (952).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (777).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (850).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3111).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (506).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (238).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (454).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (234).jpg,5
../Dataset_Of_animal_Images/Cow/train/images/Cow (142).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (528).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (3543).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (532).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (408).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2590).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (321).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (2522).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (357).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (2771).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (416).jpg,1
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (713).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (3684).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (482).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (2859).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1908).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (646).jpg,4
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (639).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1007).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (35).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1239).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1127).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (363).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (303).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1422).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1248).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2606).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (772).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2289).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (405).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1080).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (503).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (329).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1167).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2003).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3720).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1466).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (559).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (512).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1176).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1986).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1109).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1517).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (3709).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (883).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (94).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2368).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1999).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1397).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1069).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (911).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1442).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (958).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (712).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1249).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (832).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2594).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (990).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1440).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (549).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1200).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2442).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (584).jpg,5
../Dataset_Of_animal_Images/Cow/train/images/Cow (274).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (874).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2118).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (524).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1925).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (3875).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2200).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1942).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (1752).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (202).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (283).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2021).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (2612).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (550).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1169).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2437).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (149).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (861).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (962).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (819).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (10).jpg,1
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (861).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (920).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3123).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (165).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (803).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (392).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (171).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1278).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (780).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (592).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1780).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (1480).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1459).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (683).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (435).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (531).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2555).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (651).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (585).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2892).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (460).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1242).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2174).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (404).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (540).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1030).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (41).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (971).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1113).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (218).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1582).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1760).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2149).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1481).jpg,0
../Dataset_Of_animal_Images/Goat/train/images/Goat (189).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (904).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2208).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (307).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1609).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (891).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2210).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (720).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (2613).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (672).jpg,7
../Dataset_Of_animal_Images/Cow/train/images/Cow (745).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (1671).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1604).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2808).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1938).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (490).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1068).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (876).jpg,7
../Dataset_Of_animal_Images/Cow/train/images/Cow (339).jpg,1
../Dataset_Of_animal_Images/Cow/train/images/Cow (45).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (90).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (144).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2735).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (876).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2379).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (428).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (1242).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (536).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1324).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (684).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (199).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (2005).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (488).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (3036).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1700).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2122).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1886).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (652).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (383).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1432).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1823).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1773).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1227).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (2108).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2623).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1123).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1235).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (817).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (881).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (829).jpg,1
../Dataset_Of_animal_Images/Goat/train/images/Goat (51).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1367).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (999).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1786).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1907).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (305).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (548).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (1486).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (1083).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (889).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (1078).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2277).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1860).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (141).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (502).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (381).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (2292).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (706).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (155).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1083).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (728).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (103).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1587).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1660).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (164).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (428).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1019).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1154).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1537).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (86).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (132).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (179).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (925).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (286).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1637).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1567).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (188).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1304).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (375).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1076).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (77).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (1960).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1294).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (1557).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (122).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1534).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (419).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1055).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2029).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1781).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (599).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (3195).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1116).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (3757).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (391).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (851).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1517).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (706).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (467).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (635).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1502).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2285).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (152).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2643).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2219).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (916).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1772).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (199).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (3574).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (53).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (17).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (504).jpg,1
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (835).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (528).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2385).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (924).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (455).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (2333).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (903).jpg,0
../Dataset_Of_animal_Images/Goat/train/images/Goat (657).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (1353).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1229).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1425).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (271).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (138).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (842).jpg,4
../Dataset_Of_animal_Images/Hen/train/images/HEN (783).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1237).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (634).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1207).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (300).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (470).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2187).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (3216).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1283).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1736).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (558).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1917).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1257).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (2013).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1762).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1710).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2859).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (424).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1029).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1370).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (681).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2310).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (923).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (2077).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (158).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2551).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (698).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (219).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (1951).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (221).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2148).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2461).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (27).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (450).jpg,4
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (889).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1849).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1157).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (914).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1017).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1602).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (705).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2839).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (36).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (1625).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2163).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (788).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (1169).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2676).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (74).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (907).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (1216).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (703).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1614).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (588).jpg,7
